geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	373	45	12.431470940683043	3.619845166731934	5.1736392947532295e-14	3.047273544609652e-10	718;1535;2069;2319;3303;3456;3569;3600;3606;3620;3656;3717;4792;5054;5580;5595;5743;5817;5970;6352;6369;6714;7128;7316;9258;10125;10133;10211;10318;29110;54726;55601;55666;57162;64332;79465;79931;81035;92610;115362;118788;154064;285852;414062;729230	FLOT1;TNFAIP3;CCL3L3;TBK1;CCL5;TNIP1;PRKCD;IL6;EREG;PTGS2;TNIP3;NFKBIA;NFKBIZ;IDO1;CYBA;SRC;TIFA;RASGRP1;HSPA1A;IFNB1;OPTN;JAK2;RELA;TREML4;IL15;NPLOC4;FLOT2;IRAK2;SERPINE1;RAET1L;PIK3AP1;GBP5;ULBP3;PVR;MFHAS1;OTUD4;C3;MAPK3;DDX60;CCL24;COLEC12;PELI1;IL18;CCR2;UBC
GO:0070555	response to interleukin-1	http://amigo.geneontology.org/amigo/term/GO:0070555	134	24	4.465997603355302	5.373939292302532	1.305222596670319e-11	2.605615057049704e-8	952;958;1116;1535;1906;2634;2635;3383;3552;3569;3656;4792;5595;5970;6352;6364;6368;6369;6714;7316;8454;54726;57162;414062	CCL20;CCL3L3;CCL5;CD38;IL6;ICAM1;GBP2;NFKBIA;CYBA;SRC;RELA;IRAK2;CUL1;EDN1;GBP3;CHI3L1;IL1A;OTUD4;MAPK3;CCL24;CCL23;PELI1;UBC;CD40
GO:0071356	cellular response to tumor necrosis factor	http://amigo.geneontology.org/amigo/term/GO:0071356	196	29	6.532354703415219	4.439440495299243	1.3271383991764196e-11	2.605615057049704e-8	958;965;1116;1277;1535;1906;2634;2635;3303;3383;3604;3717;4792;5595;5970;6352;6364;6368;6369;7128;7185;7293;7538;8740;8877;9076;55022;84888;414062	TRAF1;TNFAIP3;CCL20;CCL3L3;CCL5;ICAM1;GBP2;TNFSF14;NFKBIA;SPHK1;CYBA;HSPA1A;TNFRSF4;JAK2;RELA;TNFRSF9;EDN1;ZFP36;CD58;GBP3;CHI3L1;MAPK3;CCL24;CCL23;SPPL2A;CLDN1;CD40;COL1A1;PID1
GO:0034612	response to tumor necrosis factor	http://amigo.geneontology.org/amigo/term/GO:0034612	214	30	7.132264829239065	4.206237530190066	2.35746977494955e-11	3.471374243613212e-8	958;965;1116;1277;1535;1906;2634;2635;3303;3383;3604;3717;4792;5595;5743;5970;6352;6364;6368;6369;7128;7185;7293;7538;8740;8877;9076;55022;84888;414062	TRAF1;TNFAIP3;CCL20;CCL3L3;CCL5;ICAM1;GBP2;TNFSF14;PTGS2;NFKBIA;SPHK1;CYBA;HSPA1A;TNFRSF4;JAK2;RELA;TNFRSF9;EDN1;ZFP36;CD58;GBP3;CHI3L1;MAPK3;CCL24;CCL23;SPPL2A;CLDN1;CD40;COL1A1;PID1
GO:0071347	cellular response to interleukin-1	http://amigo.geneontology.org/amigo/term/GO:0071347	116	21	3.866087477531456	5.431848120883378	2.0599866257242638e-10	2.167570574881002e-7	958;1116;1906;2634;2635;3383;3552;3569;3656;4792;5595;5970;6352;6364;6368;6369;7316;8454;54726;57162;414062	CCL20;CCL3L3;CCL5;IL6;ICAM1;GBP2;NFKBIA;RELA;IRAK2;CUL1;EDN1;GBP3;CHI3L1;IL1A;OTUD4;MAPK3;CCL24;CCL23;PELI1;UBC;CD40
GO:0002764	immune response-regulating signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0002764	423	42	14.097887956860395	2.9791696549525857	2.2080515194033978e-10	2.167570574881002e-7	673;952;958;973;1535;1793;2319;3303;3656;3725;3937;3984;4772;4792;5291;5580;5595;5970;6714;7128;7316;9258;10109;10211;10318;23191;27202;29110;54726;55601;55666;57162;59338;64005;64332;79931;81035;84807;92610;118788;123920;285852	FLOT1;TNFAIP3;MYO1G;TBK1;TNIP1;PRKCD;CD38;TNIP3;NFKBIA;NFATC1;NFKBIZ;CYBA;SRC;CD79A;TIFA;HSPA1A;LCP2;RELA;TREML4;CYFIP1;NPLOC4;NFKBID;FLOT2;IRAK2;BRAF;PIK3AP1;PIK3CB;MFHAS1;OTUD4;MAPK3;DDX60;DOCK1;COLEC12;C5AR2;PELI1;UBC;CD40;JUN;PLEKHA1;LIMK1;ARPC2;CMTM3
GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	262	31	8.732025164769324	3.550150098636246	8.460403488896873e-10	7.06174827919126e-7	654;659;673;718;1435;1535;1901;1906;2152;3569;3600;3606;3620;3717;4792;5025;5054;5595;5743;5880;6352;6369;8740;10133;10318;29110;55601;64332;115362;414062;729230	F3;CCL3L3;CSF1;TBK1;CCL5;TNIP1;IL6;TNFSF14;PTGS2;NFKBIA;NFKBIZ;IDO1;CYBA;P2RX4;OPTN;JAK2;IL15;S1PR1;BRAF;RAC2;SERPINE1;EDN1;GBP5;BMP6;C3;MAPK3;DDX60;CCL24;IL18;CCR2;BMPR2
GO:0045088	regulation of innate immune response	http://amigo.geneontology.org/amigo/term/GO:0045088	326	35	10.865038945476334	3.2213414213827805	9.591508698392204e-10	7.06174827919126e-7	1535;2069;2319;3303;3456;3656;3717;4792;5580;5770;5817;5970;6352;6714;7128;7316;9258;9437;10125;10211;10318;29110;54625;54726;55601;55666;57162;79465;79931;81035;92610;115362;118788;154064;285852	FLOT1;TNFAIP3;TBK1;CCL5;TNIP1;PRKCD;EREG;TNIP3;NFKBIA;NCR1;CYBA;SRC;TIFA;RASGRP1;HSPA1A;IFNB1;JAK2;RELA;TREML4;PARP14;NPLOC4;FLOT2;IRAK2;RAET1L;PIK3AP1;GBP5;ULBP3;PVR;MFHAS1;OTUD4;DDX60;COLEC12;PELI1;UBC;PTPN1
GO:0002757	immune response-activating signal transduction	http://amigo.geneontology.org/amigo/term/GO:0002757	395	39	13.164694427801079	2.9624690655667756	1.1885368245145855e-9	7.483636925709192e-7	673;952;973;1535;1793;2319;3303;3656;3937;3984;4792;5291;5580;5595;5970;6714;7128;7316;9258;10109;10211;10318;23191;27202;29110;54726;55601;55666;57162;59338;64005;64332;79931;81035;84807;92610;118788;123920;285852	FLOT1;TNFAIP3;MYO1G;TBK1;TNIP1;PRKCD;CD38;TNIP3;NFKBIA;NFKBIZ;CYBA;SRC;CD79A;TIFA;HSPA1A;LCP2;RELA;TREML4;CYFIP1;NPLOC4;NFKBID;FLOT2;IRAK2;BRAF;PIK3AP1;PIK3CB;MFHAS1;OTUD4;MAPK3;DDX60;DOCK1;COLEC12;C5AR2;PELI1;UBC;PLEKHA1;LIMK1;ARPC2;CMTM3
GO:0050900	leukocyte migration	http://amigo.geneontology.org/amigo/term/GO:0050900	379	38	12.631440982624326	3.008366191337345	1.270566540867435e-9	7.483636925709192e-7	960;965;1277;1435;1843;1880;1901;1906;2321;2683;2817;2833;2921;3383;3569;3678;4318;4627;5025;5054;5291;5595;5880;6352;6364;6368;6369;6385;6714;8140;8740;9420;23143;27202;56300;64005;414062;729230	CCL20;CCL3L3;MYO1G;CD44;CSF1;CCL5;SDC4;IL6;FLT1;CXCL3;ICAM1;TNFSF14;SRC;P2RX4;IL36G;B4GALT1;MMP9;CYP7B1;GPC1;MYH9;ITGA5;S1PR1;RAC2;SERPINE1;PIK3CB;EDN1;CD58;MAPK3;CCL24;CCL23;GPR183;C5AR2;LRCH1;CCR2;CXCR3;DUSP1;SLC7A5;COL1A1
