geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	441	32	9.74348412222888	3.284246127829663	3.2066640454075923e-9	8.980199522667931e-6	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	444	32	9.809766327142002	3.2620552756145975	3.784707658383013e-9	8.980199522667931e-6	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0042119	neutrophil activation	http://amigo.geneontology.org/amigo/term/GO:0042119	452	32	9.986518873576992	3.2043197840107993	5.843199923916131e-9	8.980199522667931e-6	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0002446	neutrophil mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002446	454	32	10.03070701018574	3.19020383782573	6.502263838470412e-9	8.980199522667931e-6	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0036230	granulocyte activation	http://amigo.geneontology.org/amigo/term/GO:0036230	457	32	10.096989215098862	3.169261580684642	7.623259357103507e-9	8.980199522667931e-6	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	481	32	10.627246854403836	3.0111279467211665	2.583509073339485e-8	2.536144740328261e-5	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	491	32	10.848187537447574	2.949801511961062	4.186652269311253e-8	3.522768838034754e-5	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0002444	myeloid leukocyte mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002444	500	32	11.047034152186939	2.8967050847457627	6.386446971262671e-8	4.702021582592142e-5	55;383;427;671;820;929;948;967;1075;1378;1511;1794;2352;3074;3689;4033;4126;4317;5660;5912;6280;6556;6947;7077;7226;7305;8566;8635;8876;11322;84106;374403	CTSG;ACPP;PRAM1;CR1;RAP2B;ASAH1;TRPM2;TBC1D10C;LRMP;CD63;VNN1;DOCK2;SLC11A1;CAMP;PDXK;S100A9;CD36;TCN1;TYROBP;CD14;HEXB;CTSC;TIMP2;ITGB2;RNASET2;MMP8;ARG1;MANBA;PSAP;BPI;FOLR3;TMC6
GO:0002694	regulation of leukocyte activation	http://amigo.geneontology.org/amigo/term/GO:0002694	435	24	9.610919712402637	2.4971595558153123	3.6553590179844164e-5	0.023922294017698013	383;671;678;912;1378;3109;3689;4317;5295;6693;7048;7784;7940;8741;8876;10077;10461;11326;22890;26191;84106;84174;146722;374403	TSPAN32;TGFBR2;PTPN22;PRAM1;CR1;VSIG4;TBC1D10C;TNFSF13;VNN1;CD300LF;LST1;ZBTB1;CD1D;PIK3R1;SLA2;ZP3;MERTK;ITGB2;HLA-DMB;MMP8;ARG1;ZFP36L2;BPI;SPN
GO:0071549	cellular response to dexamethasone stimulus	http://amigo.geneontology.org/amigo/term/GO:0071549	30	6	0.6628220491312163	9.052203389830508	4.197911906922425e-5	0.02472570113177308	383;1978;2308;2706;5106;7023	EIF4EBP1;TFAP4;GJB2;PCK2;FOXO1;ARG1
GO:1901653	cellular response to peptide	http://amigo.geneontology.org/amigo/term/GO:1901653	316	19	6.981725584182145	2.721390259600944	7.825850196252482e-5	0.04190387059629738	383;948;1154;1978;1979;2101;2308;2706;5106;5166;5295;5617;7351;9518;23433;26191;55667;64710;84174	EIF4EBP1;RHOQ;PTPN22;PDK4;PRL;GJB2;UCP2;PCK2;CD36;FOXO1;CISH;PIK3R1;SLA2;ESRRA;DENND4C;GDF15;EIF4EBP2;ARG1;NUCKS1
GO:0019884	antigen processing and presentation of exogenous antigen	http://amigo.geneontology.org/amigo/term/GO:0019884	124	11	2.739664469742361	4.015090213231273	9.390139217924087e-5	0.046089933327977395	911;912;948;2210;3109;3122;3123;3127;4012;114876;130340	FCGR1B;CD36;OSBPL1A;CD1C;HLA-DRB5;CD1D;HLA-DRB1;AP1S3;HLA-DMB;HLA-DRA;LNPEP
GO:0050865	regulation of cell activation	http://amigo.geneontology.org/amigo/term/GO:0050865	465	24	10.273741761533854	2.3360524876981956	1.0397331884881567e-4	0.04710791138611725	383;671;678;912;1378;3109;3689;4317;5295;6693;7048;7784;7940;8741;8876;10077;10461;11326;22890;26191;84106;84174;146722;374403	TSPAN32;TGFBR2;PTPN22;PRAM1;CR1;VSIG4;TBC1D10C;TNFSF13;VNN1;CD300LF;LST1;ZBTB1;CD1D;PIK3R1;SLA2;ZP3;MERTK;ITGB2;HLA-DMB;MMP8;ARG1;ZFP36L2;BPI;SPN
GO:0071375	cellular response to peptide hormone stimulus	http://amigo.geneontology.org/amigo/term/GO:0071375	272	17	6.009586578789695	2.828813559322034	1.1671589621364831e-4	0.04910404490702775	383;1154;1978;1979;2101;2308;2706;5106;5166;5295;5617;7351;9518;23433;55667;64710;84174	EIF4EBP1;RHOQ;PDK4;PRL;GJB2;UCP2;PCK2;FOXO1;CISH;PIK3R1;SLA2;ESRRA;DENND4C;GDF15;EIF4EBP2;ARG1;NUCKS1
