TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	961102.5	948721.1	965690.9
2000000.0	1884030.0	1860130.5	1893077.2
3000000.0	2784112.0	2749084.1	2797503.2
4000000.0	3667053.0	3621182.6	3684693.2
5000000.0	4535942.5	4479445.2	4557722.6
6000000.0	5392692.5	5325792.2	5418530.8
7000000.0	6238679.5	6161534.3	6268478.3
8000000.0	7074870.5	6987628.8	7108521.8
9000000.0	7901960.5	7804830.1	7939438.8
10000000.0	8720549.5	8613699.7	8761804.2
11000000.0	9531150.0	9414723.1	9576107.5
12000000.0	10334166.0	10208285.2	10382744.5
13000000.0	11129909.5	10994723.8	11182060.1
14000000.0	11918680.5	11774321.4	11974352.1
15000000.0	12700730.0	12547324.9	12759851.7
16000000.0	13476277.0	13313950.9	13538802.0
17000000.0	14245529.0	14074399.4	14311389.2
18000000.0	15008653.5	14828834.4	15077793.0
19000000.0	15765808.0	15577417.8	15838179.1
20000000.0	16517137.5	16320296.7	16592691.0
21000000.0	17262777.5	17057594.2	17341469.2
22000000.0	18002848.0	17789433.4	18084627.7
23000000.0	18737464.5	18515930.8	18822289.7
24000000.0	19466739.0	19237186.9	19554555.6
25000000.0	20190755.5	19953297.3	20281532.3
26000000.0	20909625.0	20664364.2	21003332.6
27000000.0	21623429.0	21370457.3	21720022.2
28000000.0	22332246.0	22071675.4	22431689.4
29000000.0	23036159.5	22768084.7	23138414.1
30000000.0	23735244.0	23459760.8	23840270.1
31000000.0	24429551.5	24146781.4	24537332.0
32000000.0	25119169.0	24829198.7	25229666.5
33000000.0	25804157.5	25507095.4	25917341.2
34000000.0	26484589.5	26180520.7	26600429.7
35000000.0	27160519.5	26849539.1	27278972.7
36000000.0	27832012.0	27514204.4	27953048.6
37000000.0	28499117.0	28174574.3	28622703.9
38000000.0	29161895.5	28830699.8	29287996.1
39000000.0	29820399.0	29482638.7	29948979.8
40000000.0	30474674.0	30130435.8	30605704.9
41000000.0	31124775.5	30774139.2	31258229.0
42000000.0	31770748.5	31413801.3	31906589.0
43000000.0	32412643.0	32049463.5	32550841.4
44000000.0	33050503.0	32681170.6	33191030.2
45000000.0	33684374.5	33308969.3	33827199.6
46000000.0	34314297.5	33932899.4	34459393.9
47000000.0	34940320.5	34553001.6	35087655.1
48000000.0	35562480.0	35169318.8	35712025.8
49000000.0	36180817.5	35781888.5	36332553.1
50000000.0	36795373.5	36390751.9	36949269.0
51000000.0	37406187.5	36995944.1	37562215.4
52000000.0	38013295.0	37597502.9	38171431.9
53000000.0	38616752.0	38195466.3	38776951.5
54000000.0	39216600.5	38789865.6	39378816.0
55000000.0	39812855.5	39380739.5	39977057.0
56000000.0	40405549.5	39968121.4	40571713.2
57000000.0	40994717.5	40552044.2	41162816.3
58000000.0	41580373.5	41132540.2	41750404.0
59000000.0	42162570.0	41709643.2	42334505.3
60000000.0	42741341.5	42283384.1	42915158.0
61000000.0	43316719.0	42853792.6	43492390.8
