TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
0	0	0	0
1000000.0	924333.0	905753.6	933754.1
2000000.0	1792033.0	1756327.2	1810124.9
3000000.0	2631244.5	2579051.4	2657686.8
4000000.0	3450606.5	3382421.2	3485173.3
5000000.0	4254477.0	4170648.7	4296954.9
6000000.0	5045399.0	4946273.7	5095613.7
7000000.0	5825079.0	5710946.7	5882878.2
8000000.0	6594720.0	6465856.5	6659959.5
9000000.0	7355206.5	7211857.3	7427769.5
10000000.0	8107235.0	7949638.9	8186977.7
11000000.0	8851339.0	8679730.9	8938149.4
12000000.0	9587968.0	9402565.4	9681732.9
13000000.0	10317482.0	10118507.8	10418094.2
14000000.0	11040214.0	10827856.9	11147557.0
15000000.0	11756400.5	11530873.6	11870378.8
16000000.0	12466298.0	12227790.1	12586810.9
17000000.0	13170092.5	12918803.7	13297050.3
18000000.0	13867978.5	13604085.7	14001282.8
19000000.0	14560114.5	14283805.1	14699666.0
20000000.0	15246652.5	14958103.4	15392360.3
21000000.0	15927725.0	15627110.9	16079501.6
22000000.0	16603447.5	16290945.8	16761206.9
23000000.0	17273940.5	16949716.9	17437599.2
24000000.0	17939317.5	17603528.6	18108781.4
25000000.0	18599678.0	18252475.6	18774852.5
26000000.0	19255101.5	18896657.4	19435914.7
27000000.0	19905680.0	19536145.7	20092047.2
28000000.0	20551492.0	20171027.8	20743335.3
29000000.0	21192617.5	20801371.0	21389859.4
30000000.0	21829130.5	21427253.6	22031695.3
31000000.0	22461100.5	22048737.8	22668913.4
32000000.0	23088593.0	22665894.5	23301581.9
33000000.0	23711677.0	23278780.7	23929763.4
34000000.0	24330433.5	23887459.5	24553526.8
35000000.0	24944901.5	24491988.3	25172925.2
36000000.0	25555136.5	25092415.8	25788021.6
37000000.0	26161192.5	25688801.4	26398872.5
38000000.0	26763121.5	26281195.9	27005528.4
39000000.0	27360976.5	26869646.1	27608047.2
40000000.0	27954809.5	27454204.3	28206473.5
41000000.0	28544666.0	28034911.1	28800859.3
42000000.0	29130592.5	28611815.5	29391253.1
43000000.0	29712635.0	29184961.4	29977703.4
44000000.0	30290840.5	29754390.4	30560252.1
45000000.0	30865251.0	30320145.0	31138944.2
46000000.0	31435906.5	30882266.6	31713822.0
47000000.0	32002851.0	31440792.8	32284931.6
48000000.0	32566123.5	31995763.1	32852310.3
49000000.0	33125764.0	32547215.4	33415998.9
50000000.0	33681811.5	33095187.2	33976038.9
51000000.0	34234301.0	33639715.2	34532466.0
52000000.0	34783272.0	34180832.2	35085318.5
53000000.0	35328758.5	34718576.8	35634633.5
54000000.0	35870798.5	35252979.0	36180447.0
55000000.0	36409424.0	35784075.3	36722795.9
56000000.0	36944672.0	36311894.6	37261713.8
57000000.0	37476572.5	36836472.9	37797234.6
58000000.0	38005161.0	37357841.0	38329392.0
59000000.0	38530468.5	37876027.9	38858219.3
60000000.0	39052526.5	38391064.5	39383747.6
61000000.0	39571365.7	38902981.7	39906009.8
62000000.0	40087018.8	39411808.5	40425037.9
63000000.0	40599514.6	39917572.5	40940861.8
64000000.0	41108882.7	40420304.7	41453511.7
65000000.0	41615152.1	40920031.6	41963017.5
66000000.0	42118351.6	41416780.8	42469408.3
67000000.0	42618509.4	41910579.3	42972714.1
68000000.0	43115653.1	42401453.8	43472964.3
69000000.0	43609810.4	42889430.6	43970184.9
70000000.0	44101007.9	43374535.6	44464403.4
71000000.0	44589272.5	43856794.3	44955647.1
72000000.0	45074630.1	44336231.7	45443942.7
73000000.0	45557106.8	44812872.8	45929316.6
74000000.0	46036727.8	45286741.9	46411794.8
75000000.0	46513518.3	45757863.2	46891403.0
76000000.0	46987503.0	46226260.3	47368166.5
77000000.0	47458706.3	46691956.7	47842110.2
78000000.0	47927152.4	47154975.7	48313258.8
79000000.0	48392865.0	47615339.9	48781636.5
80000000.0	48855867.4	48073071.9	49247267.3
81000000.0	49316183.0	48528193.9	49710175.0
82000000.0	49773834.4	48980727.9	50170382.8
83000000.0	50228844.2	49430695.5	50627913.8
84000000.0	50681234.7	49878118.1	51082790.8
85000000.0	51131027.9	50323016.8	51535036.2
86000000.0	51578245.4	50765412.6	51984672.4
87000000.0	52022908.8	51205325.9	52431721.1
88000000.0	52465039.0	51642777.1	52876204.1
89000000.0	52904657.1	52077786.4	53318142.7
90000000.0	53341783.7	52510373.5	53757558.1
91000000.0	53776439.3	52940558.2	54194471.2
92000000.0	54208713.4	53368359.7	54628902.7
93000000.0	54638566.8	53793797.3	55060872.8
94000000.0	55066012.9	54216889.9	55490401.8
95000000.0	55491071.4	54637656.3	55917509.6
96000000.0	55913761.6	55056114.9	56342215.9
97000000.0	56334102.7	55472284.0	56764540.2
98000000.0	56752113.4	55886181.7	57184501.7
99000000.0	57167812.5	56297826.0	57602119.5
100000000.0	57581218.5	56707234.4	58017412.3
101000000.0	57992349.7	57114424.5	58430398.8
102000000.0	58401224.1	57519413.7	58841097.4
103000000.0	58807859.6	57922219.0	59249526.3
104000000.0	59212273.9	58322857.3	59655703.5
105000000.0	59614484.5	58721345.4	60059646.9
106000000.0	60014508.6	59117700.0	60461373.9
107000000.0	60412363.4	59511937.3	60860902.2
108000000.0	60808065.8	59904073.7	61258248.8
109000000.0	61201632.6	60294125.1	61653430.9
110000000.0	61593080.3	60682107.6	62046465.4
111000000.0	61982425.4	61068036.8	62437369.0
112000000.0	62369684.0	61451928.3	62826158.1
113000000.0	62754872.3	61833797.5	63212849.2
114000000.0	63138006.1	62213659.7	63597458.5
115000000.0	63519101.1	62591529.9	63980002.0
116000000.0	63898172.9	62967423.1	64360495.5
117000000.0	64275237.0	63341354.1	64738954.7
118000000.0	64650308.5	63713337.5	65115395.3
119000000.0	65023402.6	64083387.7	65489832.6
120000000.0	65394534.2	64451519.2	65862281.8
121000000.0	65763718.0	64817745.9	66232758.0
122000000.0	66130968.8	65182082.1	66601276.2
123000000.0	66496301.1	65544541.5	66967851.2
124000000.0	66859729.1	65905137.9	67332497.5
125000000.0	67221267.0	66263884.8	67695229.8
126000000.0	67580929.1	66620795.7	68056062.3
127000000.0	67938729.1	66975884.0	68415009.4
128000000.0	68294680.9	67329162.7	68772085.0
129000000.0	68648798.1	67680645.0	69127303.2
130000000.0	69001094.3	68030343.7	69480677.7
131000000.0	69351582.8	68378271.7	69832222.4
132000000.0	69700232.9	68724441.7	70181950.6
133000000.0	70046855.3	69068866.1	70529875.9
134000000.0	70391701.3	69411557.4	70876011.6
135000000.0	70734783.7	69752528.0	71220765.8
136000000.0	71076115.2	70091790.0	71565699.2
137000000.0	71415708.4	70429355.6	71909065.6
138000000.0	71753575.5	70765236.6	72251119.5
139000000.0	72089729.0	71099445.0	72591639.7
140000000.0	72424180.9	71431992.6	72930638.5
141000000.0	72756943.5	71762890.9	73265165.3
142000000.0	73088028.6	72092151.6	73597517.5
143000000.0	73417448.0	72419786.0	73928192.9
144000000.0	73745213.5	72745805.5	74257203.6
145000000.0	74071336.7	73070221.4	74584561.5
146000000.0	74395829.1	73393044.7	74910278.6
147000000.0	74718702.0	73714286.5	75234366.6
148000000.0	75039966.9	74033957.8	75556837.2
149000000.0	75359634.8	74352069.3	75877702.1
150000000.0	75677716.9	74668631.8	76196972.5
151000000.0	75994224.1	74983655.9	76514660.1
152000000.0	76309167.3	75297152.2	76830775.9
153000000.0	76622557.3	75609131.2	77145331.2
154000000.0	76934404.8	75919603.1	77458337.1
155000000.0	77244720.4	76228578.3	77769804.5
156000000.0	77553514.5	76536066.9	78079744.3
157000000.0	77860808.8	76842079.0	78388167.4
158000000.0	78166805.3	77146624.7	78695084.3
159000000.0	78471314.8	77449713.8	79000505.8
160000000.0	78774347.2	77751356.1	79304442.3
161000000.0	79075912.8	78051561.5	79606904.2
162000000.0	79376021.3	78350339.5	79907901.9
163000000.0	79674682.9	78647699.7	80207445.7
164000000.0	79971907.1	78943651.6	80505545.6
165000000.0	80267703.7	79238204.6	80802211.8
166000000.0	80562082.4	79531368.0	81097454.2
167000000.0	80855092.6	79823151.1	81391282.8
168000000.0	81148432.1	80113563.1	81683707.4
169000000.0	81440443.4	80402613.0	81974737.7
170000000.0	81731135.4	80690309.8	82264383.4
171000000.0	82018585.8	80976662.5	82552654.0
