geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0009617	response to bacterium	http://amigo.geneontology.org/amigo/term/GO:0009617	494	31	9.508538046734571	3.260227791868177	6.474676350620712e-9	3.813584370515599e-5	602;654;718;1440;1535;2519;2921;3055;3569;3620;4316;4791;5739;5743;5970;6036;6352;6364;6373;6374;7110;7128;9536;10133;26253;27063;29110;56300;79931;84419;115362	CCL20;PTGES;IDO1;TNFAIP3;CCL5;CXCL5;CSF3;CXCL3;CYBA;RNASE2;IL6;TNIP3;C3;GBP5;PTGS2;ANKRD1;OPTN;FUCA2;RELA;MMP7;HCK;TBK1;C15orf48;TMF1;PTGIR;CXCL11;CLEC4E;NFKB2;IL36G;BMP6;BCL3
GO:0031349	positive regulation of defense response	http://amigo.geneontology.org/amigo/term/GO:0031349	373	24	7.1795236668663875	3.3428401539729395	2.3426936368586837e-7	4.620257848347853e-4	718;1535;2069;2113;3055;3303;3569;3600;3620;5743;5970;6352;7128;10133;10211;10621;23098;23180;26253;29110;79931;115362;118788;285852	IDO1;TREML4;TNFAIP3;CCL5;EREG;FLOT1;ETS1;CYBA;IL15;IL6;TNIP3;C3;PIK3AP1;GBP5;PTGS2;OPTN;RFTN1;RELA;HCK;TBK1;SARM1;CLEC4E;POLR3F;HSPA1A
GO:0048660	regulation of smooth muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0048660	114	13	2.194278010784901	5.924499965867978	2.830940473153021e-7	4.620257848347853e-4	231;1535;2069;3569;3600;4318;5031;5739;5743;6352;6648;7128;10135	TNFAIP3;CCL5;SOD2;EREG;CYBA;IL15;IL6;P2RY6;MMP9;PTGS2;AKR1B1;PTGIR;NAMPT
GO:0048659	smooth muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0048659	115	13	2.2135260635110847	5.872982574860429	3.137696331645401e-7	4.620257848347853e-4	231;1535;2069;3569;3600;4318;5031;5739;5743;6352;6648;7128;10135	TNFAIP3;CCL5;SOD2;EREG;CYBA;IL15;IL6;P2RY6;MMP9;PTGS2;AKR1B1;PTGIR;NAMPT
GO:0010273	detoxification of copper ion	http://amigo.geneontology.org/amigo/term/GO:0010273	11	5	0.21172857998801678	23.61513972408914	1.0681187028183103e-6	0.0010485365265999746	4489;4493;4494;4496;4499	MT1M;MT1H;MT1F;MT1A;MT1E
GO:1990169	stress response to copper ion	http://amigo.geneontology.org/amigo/term/GO:1990169	11	5	0.21172857998801678	23.61513972408914	1.0681187028183103e-6	0.0010485365265999746	4489;4493;4494;4496;4499	MT1M;MT1H;MT1F;MT1A;MT1E
GO:0061687	detoxification of inorganic compound	http://amigo.geneontology.org/amigo/term/GO:0061687	12	5	0.23097663271420013	21.647211413748376	1.8023195351712928e-6	0.0015165231517369879	4489;4493;4494;4496;4499	MT1M;MT1H;MT1F;MT1A;MT1E
GO:0097501	stress response to metal ion	http://amigo.geneontology.org/amigo/term/GO:0097501	13	5	0.25022468544038345	19.982041304998504	2.8828165921090942e-6	0.0018948312394033717	4489;4493;4494;4496;4499	MT1M;MT1H;MT1F;MT1A;MT1E
GO:0033002	muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0033002	163	14	3.137432594367885	4.462247260748132	3.163373170966821e-6	0.0018948312394033717	231;1535;2069;3569;3600;4318;5031;5739;5743;6352;6648;7128;10135;147912	SIX5;TNFAIP3;CCL5;SOD2;EREG;CYBA;IL15;IL6;P2RY6;MMP9;PTGS2;AKR1B1;PTGIR;NAMPT
GO:0001819	positive regulation of cytokine production	http://amigo.geneontology.org/amigo/term/GO:0001819	373	22	7.1795236668663875	3.0642701411418614	3.2170309667289843e-6	0.0018948312394033717	602;718;1535;2069;3303;3569;3574;3600;3620;4791;5743;5970;6363;7110;10148;10211;10621;26253;29110;29923;56300;115362	IDO1;EREG;FLOT1;CYBA;IL15;IL6;IL7;C3;GBP5;PTGS2;EBI3;RELA;HILPDA;TBK1;TMF1;CLEC4E;NFKB2;CCL19;IL36G;POLR3F;BCL3;HSPA1A
