geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0002275	myeloid cell activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002275	491	40	16.695176752546434	2.39590155844855	2.7321371409705364e-7	0.001609228776031646	55;867;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2242;2495;3074;3163;3916;4125;5023;5777;5788;5880;7077;8566;10097;10493;11027;11322;22918;25797;29108;54472;54509;55004;56670;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;SUCNR1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;RAC2;TMC6;FES;MAN2B1;SLCO4C1;PTPRC;LILRA2;CTSD;FCGR2A;RHOF;VAT1;LAMTOR1;CBL;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0002444	myeloid leukocyte mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002444	500	39	17.001198322348714	2.293955947136564	1.1603498475398766e-6	0.001821953229196871	55;867;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2242;2495;3074;3163;3916;4125;5023;5777;5788;5880;6868;7077;8566;10097;10493;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;RAC2;TMC6;FES;MAN2B1;SLCO4C1;PTPRC;CTSD;ADAM17;FCGR2A;RHOF;VAT1;LAMTOR1;CBL;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0043299	leukocyte degranulation	http://amigo.geneontology.org/amigo/term/GO:0043299	481	38	16.35515278609946	2.3234267815765617	1.1738424265939074e-6	0.001821953229196871	55;867;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2242;2495;3074;3163;3916;4125;5023;5777;5788;5880;7077;8566;10097;10493;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;RAC2;TMC6;FES;MAN2B1;SLCO4C1;PTPRC;CTSD;FCGR2A;RHOF;VAT1;LAMTOR1;CBL;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0002283	neutrophil activation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002283	444	36	15.097064110245656	2.3845695916180496	1.2373196802695219e-6	0.001821953229196871	55;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3074;3163;3916;4125;5023;5777;5788;7077;8566;10097;10493;11027;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;TMC6;MAN2B1;SLCO4C1;PTPRC;LILRA2;CTSD;FCGR2A;RHOF;VAT1;LAMTOR1;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0042119	neutrophil activation	http://amigo.geneontology.org/amigo/term/GO:0042119	452	36	15.369083283403237	2.342364820084987	1.8780660381301217e-6	0.002038350224395913	55;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3074;3163;3916;4125;5023;5777;5788;7077;8566;10097;10493;11027;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;TMC6;MAN2B1;SLCO4C1;PTPRC;LILRA2;CTSD;FCGR2A;RHOF;VAT1;LAMTOR1;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0002446	neutrophil mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002446	454	36	15.43708807669263	2.332046032331309	2.0805498268661182e-6	0.002038350224395913	55;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3074;3163;3916;4125;5023;5777;5788;6868;7077;8566;10097;10493;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;TMC6;MAN2B1;SLCO4C1;PTPRC;CTSD;ADAM17;FCGR2A;RHOF;VAT1;LAMTOR1;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0036230	granulocyte activation	http://amigo.geneontology.org/amigo/term/GO:0036230	457	36	15.539095266626724	2.3167371962328533	2.422487533237927e-6	0.002038350224395913	55;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3074;3163;3916;4125;5023;5777;5788;7077;8566;10097;10493;11027;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;TMC6;MAN2B1;SLCO4C1;PTPRC;LILRA2;CTSD;FCGR2A;RHOF;VAT1;LAMTOR1;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0043312	neutrophil degranulation	http://amigo.geneontology.org/amigo/term/GO:0043312	441	35	14.995056920311564	2.334102510313964	2.8388337844909017e-6	0.0020900913738314264	55;948;967;968;1084;1378;1476;1509;1511;1794;1992;2171;2212;2495;3074;3163;3916;4125;5023;5777;5788;7077;8566;10097;10493;11322;22918;25797;29108;54472;54509;55004;84106;353189;374403	P2RX1;TBC1D10C;CD36;FABP5;CSTB;FTH1;PDXK;HMOX2;DOCK2;CD63;TIMP2;LAMP1;CTSG;CD93;ACTR2;PTPN6;SERPINB1;ACPP;PRAM1;TMC6;MAN2B1;SLCO4C1;PTPRC;CTSD;FCGR2A;RHOF;VAT1;LAMTOR1;CR1;CEACAM3;HEXB;QPCT;CD68;TOLLIP;PYCARD
GO:0002931	response to ischemia	http://amigo.geneontology.org/amigo/term/GO:0002931	37	8	1.2580886758538048	6.358852244314798	2.720732251537683e-5	0.016550676362411032	5025;5027;7345;8864;8878;10519;10525;23417	UCHL1;SQSTM1;P2RX7;CIB1;HYOU1;PER2;MLYCD;P2RX4
GO:0002521	leukocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0002521	450	33	15.301078490113841	2.1567107195301025	2.809962030969615e-5	0.016550676362411032	678;841;912;944;1050;1051;1053;1378;1794;2101;2124;2175;4242;4609;4773;5153;5295;5316;5777;5788;6693;6778;6868;6935;7048;8943;10892;54567;64421;81501;96459;116071;161882	DCSTAMP;MYC;TGFBR2;DOCK2;DCLRE1C;ZFP36L2;CEBPE;FANCA;CASP8;PTPN6;PIK3R1;MFNG;CD1D;NFATC2;CEBPB;MALT1;ZFPM1;ESRRA;PDE1B;PTPRC;ADAM17;CEBPA;DLL4;AP3D1;FNIP1;ZEB1;CR1;SPN;PKNOX1;TNFSF8;BATF2;EVI2B;STAT6
